"","sample.PCR","sample","taxon","taxonomic_level","SampleCode","Sample_label","Sample_rep","Sample_date","Extraction_date","counts_minus_controls"
"913","e00341-C","e00341","Anoplarchus","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",3505
"914","e00341-C","e00341","Syngnathus_leptorhynchus","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",2787
"915","e00341-C","e00341","Artedius_fenestralis","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",646
"916","e00341-C","e00341","Stichaeidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",52
"917","e00341-C","e00341","Clinocottus_acuticeps","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",489
"918","e00341-C","e00341","Hexagrammos","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",649
"919","e00341-C","e00341","Actinopteri","class","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",856
"920","e00341-C","e00341","Pleuronectidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",204
"921","e00341-C","e00341","Citharichthys_stigmaeus","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",143
"922","e00341-C","e00341","Oligocottus","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",100
"923","e00341-C","e00341","Lepidogobius_lepidus","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",1028
"924","e00343-A","e00343","Clupeidae","family","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",250
"925","e00343-A","e00343","Cymatogaster_aggregata","species","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",776
"926","e00343-A","e00343","Pholis","genus","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",519
"927","e00343-A","e00343","Gasterosteus","genus","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",615
"928","e00343-A","e00343","Cottidae","family","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",4804
"929","e00343-A","e00343","Oncorhynchus","genus","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",501
"930","e00343-A","e00343","Artedius_fenestralis","species","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",196
"931","e00343-A","e00343","Salmonidae","family","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",507
"932","e00343-A","e00343","Artedius_harringtoni","species","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",125
"933","e00343-A","e00343","Lepidogobius_lepidus","species","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",170
"934","e00343-B","e00343","Clupeidae","family","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",199
"935","e00343-B","e00343","Cymatogaster_aggregata","species","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",1789
"936","e00343-B","e00343","Ammodytidae","family","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",1
"937","e00343-B","e00343","Gasterosteus","genus","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",63
"938","e00343-B","e00343","Cottidae","family","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",11185
"939","e00343-B","e00343","Anoplarchus","genus","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",811
"940","e00343-B","e00343","Oncorhynchus","genus","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",2593
"941","e00343-B","e00343","Stichaeidae","family","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",786
"942","e00343-B","e00343","Salmonidae","family","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",1997
"943","e00343-B","e00343","Gasterosteus_aculeatus","species","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",923
"944","e00343-B","e00343","Pholis","genus","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",1176
"945","e00343-C","e00343","Cymatogaster_aggregata","species","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",1667
"946","e00343-C","e00343","Pholis","genus","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",235
"947","e00343-C","e00343","Gasterosteus","genus","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",289
"948","e00343-C","e00343","Cottidae","family","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",5977
"949","e00343-C","e00343","Oncorhynchus","genus","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",362
"950","e00343-C","e00343","Clinocottus_acuticeps","species","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",252
"951","e00343-C","e00343","Salmonidae","family","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",765
"952","e00343-C","e00343","Gasterosteus_aculeatus","species","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",582
"953","e00343-C","e00343","Oligocottus","genus","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",7
"954","e00343-C","e00343","Homo_sapiens","species","2021_HUNT_A_1","Hunter bay eel","1","6/28/21","11/22/21",52
"955","e00344-A","e00344","Clupeidae","family","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",319
"956","e00344-A","e00344","Cymatogaster_aggregata","species","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",488
"957","e00344-A","e00344","Pholis","genus","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",272
"958","e00344-A","e00344","Cottidae","family","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",2605
"959","e00344-A","e00344","Anoplarchus","genus","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",178
"960","e00344-A","e00344","Oncorhynchus","genus","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",206
"961","e00344-A","e00344","Clinocottus_acuticeps","species","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",118
"962","e00344-A","e00344","Salmonidae","family","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",289
"963","e00344-A","e00344","Citharichthys_stigmaeus","species","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",55
"964","e00344-A","e00344","Gasterosteus_aculeatus","species","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",208
"965","e00344-A","e00344","Oligocottus","genus","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",1
"966","e00344-A","e00344","Sebastidae","family","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",150
"967","e00344-B","e00344","Cymatogaster_aggregata","species","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",870
"968","e00344-B","e00344","Pholis","genus","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",173
"969","e00344-B","e00344","Cottidae","family","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",9899
"970","e00344-B","e00344","Oncorhynchus","genus","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",540
"971","e00344-B","e00344","Clinocottus_acuticeps","species","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",1030
"972","e00344-B","e00344","Salmonidae","family","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",1131
"973","e00344-B","e00344","Gasterosteus_aculeatus","species","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",873
"974","e00344-B","e00344","Oligocottus","genus","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",13
"975","e00344-B","e00344","Aulorhynchus_flavidus","species","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",643
"976","e00344-C","e00344","Cymatogaster_aggregata","species","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",2853
"977","e00344-C","e00344","Pholis","genus","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",1826
"978","e00344-C","e00344","Cottidae","family","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",10019
"979","e00344-C","e00344","Oncorhynchus","genus","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",900
"980","e00344-C","e00344","Clinocottus_acuticeps","species","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",342
"981","e00344-C","e00344","Salmonidae","family","2021_HUNT_A_2","Hunter bay eel","2","6/28/21","11/22/21",1567
"982","e00345-A","e00345","Cymatogaster_aggregata","species","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",1405
"983","e00345-A","e00345","Cottidae","family","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",4414
"984","e00345-A","e00345","Oncorhynchus","genus","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",396
"985","e00345-A","e00345","Clinocottus_acuticeps","species","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",377
"986","e00345-A","e00345","Salmonidae","family","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",518
"987","e00345-A","e00345","Gasterosteus_aculeatus","species","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",364
"988","e00345-B","e00345","Clupeidae","family","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",897
"989","e00345-B","e00345","Cymatogaster_aggregata","species","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",6136
"990","e00345-B","e00345","Pholis","genus","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",1790
"991","e00345-B","e00345","Cottidae","family","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",13790
"992","e00345-B","e00345","Oncorhynchus","genus","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",863
"993","e00345-B","e00345","Salmonidae","family","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",1591
"994","e00345-B","e00345","Anoplarchus","genus","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",94
"995","e00345-C","e00345","Cymatogaster_aggregata","species","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",3426
"996","e00345-C","e00345","Pholis","genus","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",763
"997","e00345-C","e00345","Gasterosteus","genus","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",1319
"998","e00345-C","e00345","Cottidae","family","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",14097
"999","e00345-C","e00345","Anoplarchus","genus","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",625
"1000","e00345-C","e00345","Oncorhynchus","genus","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",2797
"1001","e00345-C","e00345","Gasterosteus_aculeatus","species","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",771
"1002","e00345-C","e00345","Salmonidae","family","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",2138
"1003","e00345-C","e00345","Oligocottus","genus","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",4
"1004","e00345-C","e00345","Oncorhynchus_kisutch","species","2021_HUNT_A_3","Hunter bay eel","3","6/28/21","11/22/21",17
"1005","e00347-A","e00347","Salmonidae","family","2021_KLWA_A_1","Klawock airport eel","1","8/6/21","11/22/21",652
"1006","e00347-A","e00347","Cymatogaster_aggregata","species","2021_KLWA_A_1","Klawock airport eel","1","8/6/21","11/22/21",1735
"1007","e00347-A","e00347","Pholis","genus","2021_KLWA_A_1","Klawock airport eel","1","8/6/21","11/22/21",99
"1008","e00347-A","e00347","Ammodytidae","family","2021_KLWA_A_1","Klawock airport eel","1","8/6/21","11/22/21",40
"1009","e00347-A","e00347","Gasterosteus","genus","2021_KLWA_A_1","Klawock airport eel","1","8/6/21","11/22/21",5822
"1010","e00347-A","e00347","Anoplarchus","genus","2021_KLWA_A_1","Klawock airport eel","1","8/6/21","11/22/21",97
"1011","e00347-A","e00347","Oncorhynchus","genus","2021_KLWA_A_1","Klawock airport eel","1","8/6/21","11/22/21",117
"1012","e00347-A","e00347","Syngnathus_leptorhynchus","species","2021_KLWA_A_1","Klawock airport eel","1","8/6/21","11/22/21",180
"1013","e00347-A","e00347","Stichaeidae","family","2021_KLWA_A_1","Klawock airport eel","1","8/6/21","11/22/21",171
"1014","e00347-A","e00347","Cottidae","family","2021_KLWA_A_1","Klawock airport eel","1","8/6/21","11/22/21",342
"1015","e00347-A","e00347","Actinopteri","class","2021_KLWA_A_1","Klawock airport eel","1","8/6/21","11/22/21",83
